resolved_global_id,identity_status,matched_known_id,unknown_global_id,global_gt_id,camera_id,frame_id,relative_sec,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,stream_unification_basis
UNK_0017,unknown,,UNK_0017,353,C5,1540,154,1722,182,1848,537,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C5,1540,154,1408,178,1523,554,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C5,1540,154,883,182,934,428,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C5,1545,154.5,812,174,881,516,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C5,1545,154.5,1322,179,1419,518,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C5,1545,154.5,1509,181,1618,524,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C5,1545,154.5,1680,181,1808,545,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C5,1545,154.5,1408,178,1523,554,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C5,1545,154.5,932,182,985,427,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C5,1550,155,812,174,881,516,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C5,1550,155,1322,179,1419,518,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C5,1550,155,1511,181,1621,525,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C5,1550,155,1683,181,1811,546,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C5,1550,155,1406,178,1520,553,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C5,1550,155,932,182,985,427,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C5,1555,155.5,812,174,881,516,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C5,1555,155.5,1324,179,1421,519,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C5,1555,155.5,1511,181,1621,525,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C5,1555,155.5,1676,181,1801,542,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C5,1555,155.5,1406,178,1520,553,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C5,1555,155.5,936,182,991,430,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C5,1560,156,812,174,881,516,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C5,1560,156,1325,179,1424,520,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C5,1560,156,1511,181,1621,525,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C5,1560,156,1676,181,1801,542,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C5,1560,156,1406,178,1520,553,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C5,1560,156,930,182,985,433,wildtrack_global_gt_id_demo_bridge
UNK_0032,unknown,,UNK_0032,80,C5,1565,156.5,629,178,681,439,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C5,1565,156.5,812,174,881,516,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C5,1565,156.5,1325,179,1424,520,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C5,1565,156.5,1514,181,1624,526,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C5,1565,156.5,1676,181,1801,542,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C5,1565,156.5,1406,178,1520,553,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C5,1565,156.5,926,182,981,433,wildtrack_global_gt_id_demo_bridge
UNK_0032,unknown,,UNK_0032,80,C5,1570,157,682,177,739,463,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C5,1570,157,812,174,881,516,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C5,1570,157,1325,179,1424,520,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C5,1570,157,1514,181,1624,526,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C5,1570,157,1676,181,1801,542,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C5,1570,157,1406,178,1520,553,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C5,1570,157,926,182,980,432,wildtrack_global_gt_id_demo_bridge
UNK_0032,unknown,,UNK_0032,80,C5,1575,157.5,750,177,810,477,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C5,1575,157.5,812,174,881,516,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C5,1575,157.5,1325,179,1424,520,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C5,1575,157.5,1514,181,1624,526,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C5,1575,157.5,1676,181,1801,542,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C5,1575,157.5,1404,178,1517,552,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C5,1575,157.5,905,182,958,432,wildtrack_global_gt_id_demo_bridge
UNK_0032,unknown,,UNK_0032,80,C5,1580,158,808,176,871,487,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C5,1580,158,812,174,881,516,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C5,1580,158,1325,179,1424,520,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C5,1580,158,1514,181,1624,526,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C5,1580,158,1676,181,1801,542,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C5,1580,158,1406,178,1520,553,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C5,1580,158,905,181,959,432,wildtrack_global_gt_id_demo_bridge
UNK_0032,unknown,,UNK_0032,80,C5,1585,158.5,863,177,929,492,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C5,1585,158.5,812,174,881,516,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C5,1585,158.5,1327,179,1426,521,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C5,1585,158.5,1514,181,1624,526,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C5,1585,158.5,1676,181,1801,542,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C5,1585,158.5,1406,178,1520,553,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C5,1585,158.5,906,181,960,433,wildtrack_global_gt_id_demo_bridge
UNK_0032,unknown,,UNK_0032,80,C5,1590,159,863,177,929,492,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C5,1590,159,812,174,881,516,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C5,1590,159,1327,179,1426,521,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C5,1590,159,1514,181,1624,526,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C5,1590,159,1676,181,1801,542,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C5,1590,159,1406,178,1520,553,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C5,1590,159,923,182,978,433,wildtrack_global_gt_id_demo_bridge
UNK_0032,unknown,,UNK_0032,80,C5,1595,159.5,882,176,950,498,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C5,1595,159.5,812,174,881,516,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C5,1595,159.5,1327,179,1426,521,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C5,1595,159.5,1514,181,1624,526,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C5,1595,159.5,1676,181,1801,542,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C5,1595,159.5,1404,177,1518,554,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C5,1595,159.5,924,182,979,433,wildtrack_global_gt_id_demo_bridge
UNK_0032,unknown,,UNK_0032,80,C5,1600,160,903,176,973,501,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C5,1600,160,838,175,908,513,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C5,1600,160,1327,179,1426,521,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C5,1600,160,1514,181,1624,526,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C5,1600,160,1718,182,1846,540,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C5,1600,160,1404,177,1518,554,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C5,1600,160,924,182,979,434,wildtrack_global_gt_id_demo_bridge
UNK_0032,unknown,,UNK_0032,80,C5,1605,160.5,886,176,954,497,wildtrack_global_gt_id_demo_bridge
UNK_0034,unknown,,UNK_0034,81,C5,1605,160.5,700,180,749,424,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C5,1605,160.5,838,175,908,513,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C5,1605,160.5,1327,179,1426,521,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C5,1605,160.5,1514,181,1624,526,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C5,1605,160.5,1760,182,1890,539,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C5,1605,160.5,1404,177,1518,554,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C5,1605,160.5,923,182,978,433,wildtrack_global_gt_id_demo_bridge
UNK_0032,unknown,,UNK_0032,80,C5,1610,161,886,176,954,497,wildtrack_global_gt_id_demo_bridge
UNK_0034,unknown,,UNK_0034,81,C5,1610,161,729,180,777,425,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C5,1610,161,838,175,908,513,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C5,1610,161,1327,179,1426,521,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C5,1610,161,1514,181,1624,526,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C5,1610,161,1404,177,1518,554,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C5,1610,161,923,182,978,433,wildtrack_global_gt_id_demo_bridge
UNK_0032,unknown,,UNK_0032,80,C5,1615,161.5,886,176,954,497,wildtrack_global_gt_id_demo_bridge
UNK_0034,unknown,,UNK_0034,81,C5,1615,161.5,756,180,806,430,wildtrack_global_gt_id_demo_bridge
UNK_0035,unknown,,UNK_0035,82,C5,1615,161.5,864,182,913,421,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C5,1615,161.5,842,174,912,518,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C5,1615,161.5,1327,179,1426,521,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C5,1615,161.5,1514,181,1624,526,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C5,1615,161.5,1404,177,1518,554,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C5,1615,161.5,929,182,984,432,wildtrack_global_gt_id_demo_bridge
UNK_0032,unknown,,UNK_0032,80,C5,1620,162,886,176,954,497,wildtrack_global_gt_id_demo_bridge
UNK_0034,unknown,,UNK_0034,81,C5,1620,162,796,180,847,436,wildtrack_global_gt_id_demo_bridge
UNK_0035,unknown,,UNK_0035,82,C5,1620,162,867,182,916,421,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C5,1620,162,842,174,912,518,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C5,1620,162,1327,179,1426,521,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C5,1620,162,1514,181,1624,526,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C5,1620,162,1404,177,1518,554,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C5,1620,162,971,182,1027,431,wildtrack_global_gt_id_demo_bridge
UNK_0032,unknown,,UNK_0032,80,C5,1625,162.5,855,176,922,497,wildtrack_global_gt_id_demo_bridge
UNK_0034,unknown,,UNK_0034,81,C5,1625,162.5,827,180,879,436,wildtrack_global_gt_id_demo_bridge
UNK_0035,unknown,,UNK_0035,82,C5,1625,162.5,871,182,920,421,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C5,1625,162.5,842,174,912,518,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C5,1625,162.5,1327,179,1426,521,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C5,1625,162.5,1514,181,1624,526,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C5,1625,162.5,1404,177,1518,554,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C5,1625,162.5,994,183,1050,427,wildtrack_global_gt_id_demo_bridge
UNK_0032,unknown,,UNK_0032,80,C5,1630,163,826,176,890,493,wildtrack_global_gt_id_demo_bridge
UNK_0034,unknown,,UNK_0034,81,C5,1630,163,888,181,942,437,wildtrack_global_gt_id_demo_bridge
UNK_0035,unknown,,UNK_0035,82,C5,1630,163,874,182,924,421,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C5,1630,163,842,174,912,518,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C5,1630,163,1327,179,1426,521,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C5,1630,163,1514,181,1624,526,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C5,1630,163,1404,177,1518,554,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C5,1630,163,994,183,1050,427,wildtrack_global_gt_id_demo_bridge
UNK_0032,unknown,,UNK_0032,80,C5,1635,163.5,774,175,837,494,wildtrack_global_gt_id_demo_bridge
UNK_0034,unknown,,UNK_0034,81,C5,1635,163.5,925,181,981,439,wildtrack_global_gt_id_demo_bridge
UNK_0035,unknown,,UNK_0035,82,C5,1635,163.5,919,182,970,421,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C5,1635,163.5,842,174,912,518,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C5,1635,163.5,1327,179,1426,521,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C5,1635,163.5,1510,181,1621,528,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C5,1635,163.5,1404,177,1518,554,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C5,1635,163.5,1024,183,1081,426,wildtrack_global_gt_id_demo_bridge
UNK_0032,unknown,,UNK_0032,80,C5,1640,164,769,175,833,494,wildtrack_global_gt_id_demo_bridge
UNK_0034,unknown,,UNK_0034,81,C5,1640,164,979,182,1037,438,wildtrack_global_gt_id_demo_bridge
UNK_0035,unknown,,UNK_0035,82,C5,1640,164,932,182,985,423,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C5,1640,164,842,174,912,518,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C5,1640,164,1327,179,1426,521,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C5,1640,164,1510,181,1621,528,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C5,1640,164,1404,177,1518,554,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C5,1640,164,1049,184,1106,425,wildtrack_global_gt_id_demo_bridge
UNK_0032,unknown,,UNK_0032,80,C5,1645,164.5,736,175,800,498,wildtrack_global_gt_id_demo_bridge
UNK_0034,unknown,,UNK_0034,81,C5,1645,164.5,1023,182,1083,440,wildtrack_global_gt_id_demo_bridge
UNK_0035,unknown,,UNK_0035,82,C5,1645,164.5,961,183,1016,425,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C5,1645,164.5,842,174,912,518,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C5,1645,164.5,1327,179,1426,521,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C5,1645,164.5,1510,181,1621,528,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C5,1645,164.5,1767,182,1899,545,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C5,1645,164.5,1404,177,1518,554,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C5,1645,164.5,1080,184,1138,423,wildtrack_global_gt_id_demo_bridge
UNK_0032,unknown,,UNK_0032,80,C5,1650,165,729,174,794,501,wildtrack_global_gt_id_demo_bridge
UNK_0034,unknown,,UNK_0034,81,C5,1650,165,1058,182,1121,442,wildtrack_global_gt_id_demo_bridge
UNK_0035,unknown,,UNK_0035,82,C5,1650,165,978,183,1033,427,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C5,1650,165,827,174,898,523,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C5,1650,165,1327,179,1426,521,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C5,1650,165,1510,181,1621,528,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C5,1650,165,1404,177,1518,554,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C5,1650,165,1095,184,1153,420,wildtrack_global_gt_id_demo_bridge
UNK_0032,unknown,,UNK_0032,80,C5,1655,165.5,724,174,789,501,wildtrack_global_gt_id_demo_bridge
UNK_0034,unknown,,UNK_0034,81,C5,1655,165.5,1106,183,1172,445,wildtrack_global_gt_id_demo_bridge
UNK_0035,unknown,,UNK_0035,82,C5,1655,165.5,1018,183,1075,428,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C5,1655,165.5,827,174,898,523,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C5,1655,165.5,1327,179,1426,521,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C5,1655,165.5,1510,181,1621,528,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C5,1655,165.5,1404,177,1518,554,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C5,1655,165.5,1099,184,1157,420,wildtrack_global_gt_id_demo_bridge
UNK_0032,unknown,,UNK_0032,80,C5,1660,166,721,174,787,505,wildtrack_global_gt_id_demo_bridge
UNK_0034,unknown,,UNK_0034,81,C5,1660,166,1149,183,1217,449,wildtrack_global_gt_id_demo_bridge
UNK_0035,unknown,,UNK_0035,82,C5,1660,166,1073,184,1132,427,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C5,1660,166,839,174,911,526,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C5,1660,166,1327,179,1426,521,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C5,1660,166,1510,181,1621,528,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C5,1660,166,1404,177,1518,554,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C5,1660,166,1144,185,1203,417,wildtrack_global_gt_id_demo_bridge
UNK_0032,unknown,,UNK_0032,80,C5,1665,166.5,697,173,765,513,wildtrack_global_gt_id_demo_bridge
UNK_0034,unknown,,UNK_0034,81,C5,1665,166.5,1238,184,1311,451,wildtrack_global_gt_id_demo_bridge
UNK_0035,unknown,,UNK_0035,82,C5,1665,166.5,1135,184,1197,429,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C5,1665,166.5,839,174,911,526,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C5,1665,166.5,1327,179,1426,521,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C5,1665,166.5,1510,181,1621,528,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C5,1665,166.5,1404,177,1518,554,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C5,1665,166.5,1208,186,1268,416,wildtrack_global_gt_id_demo_bridge
UNK_0032,unknown,,UNK_0032,80,C5,1670,167,703,173,772,517,wildtrack_global_gt_id_demo_bridge
UNK_0034,unknown,,UNK_0034,81,C5,1670,167,1305,184,1380,450,wildtrack_global_gt_id_demo_bridge
UNK_0035,unknown,,UNK_0035,82,C5,1670,167,1201,185,1266,430,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C5,1670,167,839,174,911,526,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C5,1670,167,1327,179,1426,521,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C5,1670,167,1515,181,1627,530,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C5,1670,167,1404,177,1518,554,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C5,1670,167,1225,186,1287,417,wildtrack_global_gt_id_demo_bridge
UNK_0032,unknown,,UNK_0032,80,C5,1675,167.5,704,173,774,521,wildtrack_global_gt_id_demo_bridge
UNK_0034,unknown,,UNK_0034,81,C5,1675,167.5,1344,185,1421,449,wildtrack_global_gt_id_demo_bridge
UNK_0035,unknown,,UNK_0035,82,C5,1675,167.5,1256,185,1323,432,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C5,1675,167.5,839,174,911,526,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C5,1675,167.5,1327,179,1426,521,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C5,1675,167.5,1515,181,1627,530,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C5,1675,167.5,1404,177,1518,554,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C5,1675,167.5,1298,187,1363,418,wildtrack_global_gt_id_demo_bridge
UNK_0032,unknown,,UNK_0032,80,C5,1680,168,712,172,783,528,wildtrack_global_gt_id_demo_bridge
UNK_0034,unknown,,UNK_0034,81,C5,1680,168,1426,186,1506,450,wildtrack_global_gt_id_demo_bridge
UNK_0035,unknown,,UNK_0035,82,C5,1680,168,1323,186,1394,434,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C5,1680,168,868,174,942,527,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C5,1680,168,1327,179,1426,521,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C5,1680,168,1515,181,1627,530,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C5,1680,168,1404,177,1518,554,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C5,1680,168,1370,187,1439,421,wildtrack_global_gt_id_demo_bridge
UNK_0032,unknown,,UNK_0032,80,C5,1685,168.5,698,172,770,531,wildtrack_global_gt_id_demo_bridge
UNK_0034,unknown,,UNK_0034,81,C5,1685,168.5,1505,186,1588,451,wildtrack_global_gt_id_demo_bridge
UNK_0035,unknown,,UNK_0035,82,C5,1685,168.5,1386,186,1460,436,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C5,1685,168.5,869,174,943,528,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C5,1685,168.5,1327,179,1426,521,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C5,1685,168.5,1515,181,1627,530,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C5,1685,168.5,1404,177,1518,554,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C5,1685,168.5,1431,188,1502,422,wildtrack_global_gt_id_demo_bridge
UNK_0032,unknown,,UNK_0032,80,C5,1690,169,698,172,770,531,wildtrack_global_gt_id_demo_bridge
UNK_0034,unknown,,UNK_0034,81,C5,1690,169,1579,187,1667,455,wildtrack_global_gt_id_demo_bridge
UNK_0035,unknown,,UNK_0035,82,C5,1690,169,1483,187,1561,437,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C5,1690,169,899,175,973,520,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C5,1690,169,1327,179,1426,521,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C5,1690,169,1515,181,1627,530,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C5,1690,169,1404,177,1518,554,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C5,1690,169,1531,189,1606,425,wildtrack_global_gt_id_demo_bridge
UNK_0032,unknown,,UNK_0032,80,C5,1695,169.5,721,172,794,538,wildtrack_global_gt_id_demo_bridge
UNK_0034,unknown,,UNK_0034,81,C5,1695,169.5,1659,188,1751,457,wildtrack_global_gt_id_demo_bridge
UNK_0035,unknown,,UNK_0035,82,C5,1695,169.5,1541,188,1622,439,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C5,1695,169.5,915,175,991,522,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C5,1695,169.5,1327,179,1426,521,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C5,1695,169.5,1515,181,1627,530,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C5,1695,169.5,1404,177,1518,554,wildtrack_global_gt_id_demo_bridge
